ID,Stadtname,Einwohner,PositionSued,PositionOst,Spieler,SpielerURL,Klan,KlanURL,Holz,Eisen,Sake,Nahrung,Performance
1311,Kyukyaro,22,173,197,,,,,120%,135%,70%,95%,420%
1421,Shoido,25,190,203,,,,,155%,65%,90%,110%,420%
1552,Kitsunesangaku,1.105,215,66, Akakitsune Kira,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7613,Shinsengumi-kai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=777,100%,90%,105%,135%,430%
1443,Aiagido,1.105,35,268, Makkuro,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7521,Shinsengumi-kai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=777,110%,130%,90%,105%,435%
1147,Miyagara,255,220,107,,,,,90%,135%,55%,85%,365%
2130,Saikoma,1.013,153,177, Yoma,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7741,,,95%,110%,60%,115%,380%
708,Kuigaoka,25,126,237,,,,,85%,85%,85%,115%,370%
1712,Okontsuma,75,138,186, Katzu,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7608,,,100%,100%,100%,100%,400%
750,Tohikaki,21,32,284,,,,,100%,100%,95%,115%,410%
1340,Utshihikawa,75,94,220,,,,,80%,95%,90%,110%,375%
1034,Hamoshikau,28,206,190, lllhelmmare,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=6865,,,100%,100%,100%,100%,400%
1307,Sagigaoka,24,195,139,,,,,95%,170%,70%,80%,415%
1792,Takamanohara,2.147,48,256, Moro,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=3767,Kurama,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=820,100%,100%,100%,100%,400%
1941,Hirikuima,1.105,114,220, Sübügätäi,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7534,Die Goldene Horde,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=747,125%,80%,95%,135%,435%
2192,Jadu,1.060,139,197, Tomoeda,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=6775,Daibutsu,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=817,100%,95%,100%,130%,425%
733,Takizute,24,41,260,,,,,60%,55%,80%,110%,305%
673,Fukyuro,24,273,59,,,,,75%,70%,75%,135%,355%
1633,Takoro,691,204,155, Akiko Toyogawa,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7729,,,100%,100%,100%,100%,400%
1112,Osasai,26,141,202,,,,,155%,55%,70%,95%,375%
1215,Shiosaro,1.105,225,50, Orochimaru,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=4903,Tsugekitai Yamato,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=664,95%,100%,115%,135%,445%
643,Kumikuhama,27,153,221,,,,,150%,90%,55%,90%,385%
716,Teiyogahara,953,26,274,,,,,155%,80%,90%,100%,425%
84,Aonro,1.034,212,146, Minamoto Yorimasa,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=5515,Shinsengumi-kai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=777,95%,235%,55%,70%,455%
795,Kitsune no Shuto,1.105,149,218, Akakitsune Kira,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7613,Shinsengumi-kai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=777,100%,100%,100%,100%,400%
774,Kitamioto,821,201,80, Kyoschiro,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7695,Kyoschiros Handelsgilde,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=813,100%,100%,100%,100%,400%
455,Otakyuata,31,17,252,,,,,160%,55%,65%,95%,375%
843,Sagushata,28,283,42,,,,,120%,55%,70%,125%,370%
1513,Shioshoto,24,206,181,,,,,130%,100%,90%,105%,425%
93,Hyokyuma,32,81,225,,,,,75%,70%,75%,125%,345%
1437,Hiropoya,3.000,212,137, Hatsumi Masaaki,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=6340,Ochiru no Sakura,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=517,100%,125%,70%,100%,395%
1680,Kyaizua,26,280,39,,,,,100%,110%,85%,95%,390%
1549,Aravt,1.105,71,251, Shiwan Khan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7504,Die Goldene Horde,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=747,115%,105%,70%,100%,390%
1365,Aoshushu,1.105,179,204, Minamoto Yorimasa,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=5515,Shinsengumi-kai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=777,155%,95%,90%,110%,450%
800,Uwausheta,22,25,287,,,,,60%,55%,80%,150%,345%
813,Takoawa,23,139,188,,,,,100%,95%,70%,100%,365%
1356,Hosaoka,24,249,65,,,,,140%,100%,80%,100%,420%
1843,Shioshiya,24,202,207,,,,,75%,80%,80%,105%,340%
1624,Mizupoka,28,185,183, Nehro,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7753,,,100%,100%,100%,100%,400%
1338,Matushoku,1.882,201,158, Shansi Dori,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=5205,Kage no Takeda,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=788,170%,135%,55%,80%,440%
1889,Hyokoya,25,168,181,,,,,165%,130%,50%,80%,425%
857,Kumasa,25,42,278,,,,,75%,50%,65%,155%,345%
2298,Nagano,3.000,149,201, Kabuto Yakushi,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=6903,Shinsengumi-kai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=777,100%,100%,100%,100%,400%
803,Toyaoto,26,142,197,,,,,50%,95%,100%,130%,375%
514,Niipota,25,209,77,,,,,115%,135%,55%,85%,390%
2256,Sagamihama,1.105,62,219, Koga Saburo,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7661,Tsugekitai Yamato,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=664,80%,55%,115%,140%,390%
2143,Kyutsuo,1.105,173,188, Nakahattori Isamu,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=4622,Black Ninja,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=5,130%,65%,105%,125%,425%
1380,Kuagushu,23,271,38,,,,,75%,60%,85%,150%,370%
151,Fukuoshima,29,174,172,,,,,175%,60%,55%,90%,380%
1910,Nakoshu,24,126,201,,,,,125%,80%,80%,130%,415%
377,Mokyahama,24,248,30,,,,,110%,90%,85%,90%,375%
2240,Kyukyaya,24,206,200,,,,,50%,80%,110%,150%,390%
848,Gumushatsu,24,34,255,,,,,150%,65%,80%,110%,405%
396,Kyakoawa,23,206,103,,,,,100%,115%,80%,90%,385%
2148,ARRR,1.105,284,51, Snorre,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7579,ARRRRRR,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=806,110%,65%,115%,130%,420%
2007,Hyochioka,23,95,218,,,,,110%,60%,105%,115%,390%
1103,Yamashikai,24,188,170,,,,,120%,135%,70%,95%,420%
54,Kitanma,1.105,249,33, Francisco de Javier,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7654,Viva Portugal,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=814,80%,95%,125%,140%,440%
2296,Gumopoka,109,144,208, Tomoeda,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=6775,Daibutsu,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=817,130%,55%,85%,110%,380%
540,Ullekute,144,202,137,,,,,145%,145%,60%,80%,430%
538,Ho Isheporo,1.105,157,186, Kamihattori Happosai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=2084,Black Ninja,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=5,125%,130%,85%,100%,440%
489,Okushoka,1.421,72,195, Masao Tadayoshi,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=6100,Black Ninja,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=5,170%,55%,50%,120%,395%
1534,Ishamuma,23,180,206,,,,,175%,60%,55%,90%,380%
1221,Hokyaku,28,203,172,,,,,75%,150%,80%,95%,400%
2278,KONOE SHIDAN,1.105,45,227, Goldener Sperling,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7685,Konoe Shidan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=812,200%,50%,65%,105%,420%
118,Niaro,24,28,293,,,,,70%,100%,70%,125%,365%
914,Otesuta,1.105,72,242, Takeshi Tse,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=6988,Ochiru no Sakura,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=517,85%,115%,85%,95%,380%
1156,Tarkhan,1.105,67,256, Shiwan Khan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7504,Die Goldene Horde,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=747,150%,60%,85%,120%,415%
1302,Aihikaoka,23,47,244,,,,,70%,85%,75%,130%,360%
646,Otchimaki,425,200,82,,,,,110%,95%,90%,95%,390%
1012,Miyagaki,1.105,233,125, Ashikaga Juro,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=3974,Takama no Hara,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=722,95%,100%,55%,125%,375%
2279,Hamagoma,154,103,206,,,,,80%,65%,75%,95%,315%
561,Fukoshai,1.259,209,79, Mugen,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7677,Baka,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=803,70%,195%,70%,95%,430%
2171,Ullimai,75,132,214,,,,,125%,60%,100%,135%,420%
29,Matekuo,3.000,196,166, Cao Ying,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7660,Konoe Shidan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=812,100%,100%,100%,100%,400%
1850,Hamura,959,168,207, Asano Katsumoto,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7692,Shinsengumi-kai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=777,130%,95%,90%,110%,425%
1868,Hiroigaya,26,41,269,,,,,145%,100%,55%,85%,385%
2264,Anasasiel,2.349,131,229, Celebrimor Cuthalion,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=6356,Daibutsu,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=817,100%,100%,100%,100%,400%
363,Naroshihama,22,19,289,,,,,60%,55%,80%,150%,345%
1470,Sapagoka,28,38,279,,,,,125%,55%,105%,140%,425%
2194,Niamutsu,1.105,74,224, Helge Paschulke,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7673,Konoe Shidan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=812,100%,70%,105%,135%,410%
674,Hokunmuki,23,212,129,,,,,125%,130%,55%,80%,390%
2275,Miechiya,28,117,221, ueamaubuck,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=6783,,,100%,100%,100%,100%,400%
1715,Utshigori,1.105,198,160, Hirox,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=2439,Black Ninja,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=5,155%,55%,85%,110%,405%
469,Kyuriaki,27,184,179,,,,,120%,100%,70%,100%,390%
2191,Ho Ishosashu,3.000,188,184, Kamihattori Happosai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=2084,Black Ninja,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=5,150%,130%,85%,100%,465%
2043,Kumoshikamiya,1.954,137,188, Sao Feng,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7680,KUROFUNE,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=807,200%,50%,80%,120%,450%
243,Kumoshikai,24,249,47,,,,,190%,95%,65%,100%,450%
1085,Nagekyata,22,169,154,,,,,75%,50%,80%,130%,335%
691,Ehishikaki,27,208,104,,,,,160%,145%,55%,80%,440%
1357,Matasonohe,40,199,134,,,,,70%,140%,60%,85%,355%
1539,Iwaobeki,690,142,218, Arminius,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7267,Kamakura,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=770,100%,100%,100%,100%,400%
87,Kyazido,24,36,274,,,,,135%,95%,60%,85%,375%
1320,Ehimaya,1.105,250,70, Ignacio de Loyola,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7674,Viva Portugal,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=814,120%,105%,95%,120%,440%
2034,Takamota,1.105,85,240, Myn Bala Ulaanbaatar,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7532,Die Goldene Horde,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=747,140%,65%,80%,95%,380%
1936,FuKiniKYURA,1.259,112,202, majuaner,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7725,Tsugekitai Yamato,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=664,150%,80%,50%,120%,400%
2132,Hiregoku,1.105,164,186, Lanthir Nanda,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7647,Sakurajima Shizoku,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=749,170%,90%,80%,115%,455%
1825,Mieunori,1.105,247,69, Lo Pan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7658,KUROFUNE,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=807,135%,130%,60%,80%,405%
1967,Chuluun2,1.105,71,247, Sübügätäi,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7534,Die Goldene Horde,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=747,80%,75%,110%,130%,395%
2182,Fukoshoro,26,140,169,,,,,105%,55%,70%,135%,365%
1399,Naniko,677,244,24,,,,,110%,50%,70%,145%,375%
1803,Oitazaki,821,140,180, Sangre,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7713,,,115%,95%,65%,110%,385%
2053,Santa Catalina,3.000,257,54, Fu Man Chu,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7513,ARRRRRR,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=806,135%,65%,100%,125%,425%
1460,Shiashiro,25,282,46,,,,,140%,80%,80%,95%,395%
313,Utsazaku,1.088,150,203, Bassinus,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=6394,Iga Sokoku Ikki,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=734,100%,100%,100%,100%,400%
305,Hirekyaoka,23,232,20,,,,,140%,80%,90%,115%,425%
1280,Hokenshikahama,27,164,193,,,,,105%,75%,110%,115%,405%
71,Aomuki,1.105,202,128, Ashikaga Juro,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=3974,Takama no Hara,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=722,75%,155%,100%,105%,435%
1647,Fuakanba,25,195,185,,,,,150%,85%,50%,85%,370%
534,Zheng 2,1.105,224,150, Zheng Chenggong,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7684,ARRRRRR,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=806,125%,95%,70%,110%,400%
1464,Toshikaue,24,240,69,,,,,110%,90%,80%,105%,385%
142,Hamotsuro,25,32,288,,,,,70%,100%,120%,115%,405%
2242,Hirakuai,24,257,58,,,,,150%,85%,80%,115%,430%
2127,Ehishikai,24,152,199,,,,,120%,55%,80%,120%,375%
2283,Iwaushoka,24,58,225,,,,,125%,80%,50%,90%,345%
707,Hafenstadt 2,3.000,196,75, Yama,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=6270,Portugiesische Handelsmission,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=804,80%,100%,90%,130%,400%
963,Fukyute,1.105,50,228, Kato Danzo,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7667,Konoe Shidan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=812,150%,110%,65%,105%,430%
205,Hironoka,691,204,161, Akiko Toyogawa,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7729,,,110%,140%,95%,90%,435%
2226,Nagegoya,21,238,67,,,,,125%,125%,60%,85%,395%
814,Kyugoshu,158,202,114, sir Hetti,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7422,,,100%,150%,65%,80%,395%
1082,Toigashu,21,208,200,,,,,150%,80%,80%,120%,430%
8,Kasugayama-Jo,3.000,167,172, Momochi Uyeda,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7663,Shinsengumi-kai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=777,120%,100%,55%,115%,390%
1313,Fukushuki,1.009,216,110, Seer,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7717,,,155%,100%,105%,110%,470%
399,Altantsetseg,3.000,97,239, Altan Khan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7481,Die Goldene Horde,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=747,100%,100%,100%,100%,400%
1818,Nagoki,1.105,267,56, Jumbrunja,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=5835,Shinsengumi-kai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=777,120%,95%,95%,105%,415%
1274,Hamegote,24,158,190,,,,,150%,105%,75%,90%,420%
1912,Kuameru,568,206,192, Shimazu Kuniko,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7743,,,115%,130%,80%,110%,435%
900,Magoka,24,77,217,,,,,105%,55%,85%,110%,355%
1349,Miyyokoba,23,154,198,,,,,120%,100%,70%,100%,390%
922,Nikyuatsu,208,23,286, Mugen Tenshin,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=4871,,,100%,100%,100%,100%,400%
1775,Kumekyaoka,25,21,246,,,,,120%,50%,105%,135%,410%
746,Sapigau,21,21,283,,,,,105%,65%,90%,120%,380%
1512,Sagazanohe,1.105,29,237, Toji Yasu,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=3558,Fushi no Hito,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=809,170%,95%,60%,100%,425%
2060,Ehichiba,28,157,219,,,,,125%,60%,85%,120%,390%
2122,Fukushukawa,1.105,188,203, Tetsuo Yodo,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7731,,,105%,125%,105%,125%,460%
412,Akunoido,24,235,29,,,,,130%,70%,100%,115%,415%
1671,Otogakure,3.000,223,44, Orochimaru,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=4903,Tsugekitai Yamato,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=664,100%,100%,100%,100%,400%
422,Maobero,1.105,214,91, Momochi Uyeda,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7663,Shinsengumi-kai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=777,125%,100%,75%,105%,405%
1100,Akosai,3.000,61,253, Muunokhoi,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7519,Die Goldene Horde,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=747,100%,90%,90%,140%,420%
1561,Oitemuma,22,241,63,,,,,160%,85%,55%,85%,385%
2059,Tsushoka,3.000,88,230, Chuluun,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7533,Die Goldene Horde,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=747,100%,100%,100%,100%,400%
1207,Fukunnru,3.000,164,175, Momochi Uyeda,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7663,Shinsengumi-kai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=777,100%,100%,100%,100%,400%
2290,Niiagamiya,1.105,257,47, Jun Kaname,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7268,Kage no Takeda,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=788,105%,140%,100%,95%,440%
1200,Matsumioka,25,249,39,,,,,145%,115%,70%,90%,420%
1453,Niiazaku,3.000,196,68, Yama,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=6270,Portugiesische Handelsmission,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=804,150%,105%,105%,110%,470%
968,Mizukyamiya,1.105,169,179, Sanada Kenji,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7670,Konoe Shidan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=812,145%,90%,80%,115%,430%
1078,Akingori,1.105,203,197, Hatsumi Masaaki,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=6340,Ochiru no Sakura,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=517,160%,110%,70%,100%,440%
1965,Shikoba,24,109,203,,,,,50%,90%,70%,115%,325%
2244,Seporu,1.105,175,202, Imagawa Yoshimoto,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7730,,,125%,80%,95%,135%,435%
1686,Mizundira,1.105,78,223, Goldener Sperling,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7685,Konoe Shidan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=812,200%,80%,50%,90%,420%
788,Hirokyaki,1.105,200,203, Oda Yamata,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=5476,Konoe Shidan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=812,75%,60%,55%,120%,310%
1635,Kyutsuima,28,204,212,,,,,105%,95%,90%,120%,410%
536,Totsunohe,227,233,13,,,,,75%,60%,55%,120%,310%
2097,Searo,25,185,177,,,,,190%,70%,70%,105%,435%
340,Mizumira,1.105,136,204, Shimozuma Nakayuki,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7659,Tsugekitai Yamato,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=664,150%,50%,95%,135%,430%
51,Manya,25,21,288,,,,,100%,105%,105%,115%,425%
933,Kumundo,24,38,247,,,,,70%,110%,95%,105%,380%
145,Asamoka,25,272,43,,,,,135%,55%,65%,95%,350%
775,Mizugoya,198,136,213,,,,,105%,95%,75%,95%,370%
635,Aiosawa,24,191,194,,,,,105%,95%,90%,95%,385%
194,Aigawa,25,18,265,,,,,125%,160%,60%,80%,425%
321,Niiazanohe,27,207,63,,,,,90%,95%,90%,95%,370%
307,Shumatsu no Tani,1.105,117,215, Kabuto Yakushi,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=6903,Shinsengumi-kai,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=777,100%,50%,110%,150%,410%
1530,Fukuazoka,27,58,247,,,,,60%,60%,90%,155%,365%
723,Matagoatsu,79,43,272,,,,,50%,55%,75%,150%,330%
1837,Saguhikaya,25,11,264,,,,,75%,50%,50%,160%,335%
510,Okunkyawa,26,14,271,,,,,100%,50%,50%,150%,350%
2287,Kanizuma,27,122,227,,,,,50%,50%,65%,105%,270%
634,Fukumeido,27,20,281,,,,,105%,70%,70%,115%,360%
200,Mai,24,249,41,,,,,110%,105%,80%,95%,390%
871,Maegaki,22,240,67,,,,,105%,165%,65%,80%,415%
612,Takasima,24,249,76,,,,,50%,135%,60%,105%,350%
66,Toazowa,24,51,259,,,,,95%,55%,50%,140%,340%
1796,Nepoki,1.105,15,257, Sojobo Tengu,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7547,Kurama,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=820,95%,105%,65%,110%,375%
57,Winterfell,1.105,199,84, Tyladrhas,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7693,Portugiesische Handelsmission,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=804,105%,95%,105%,100%,405%
2235,Ibaushoka,24,156,191,,,,,120%,145%,60%,80%,405%
1669,Fukukyaki,3.000,86,228, Dschingis Khan,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7518,Die Goldene Horde,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=747,100%,100%,100%,100%,400%
516,04 Hirokoma,1.105,74,251, Alice,http://schlacht-um-kyoto.de/index.php?page=Optionen&Spielerprofil=7108,Iga Sokoku Ikki,http://schlacht-um-kyoto.de/index.php?page=Optionen&Klanprofil=734,100%,100%,65%,110%,375%
